 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  appendicularia  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day," 6999.20","  102.82"
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night," 2098.69",   25.99
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day," 2823.05","   20.69"
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day,"10709.61","   61.01"
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night, 2252.48,    7.98
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day," 1603.06",    6.57
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day," 1072.43",    3.21
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night," 2084.30",   27.42
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,"25062.87","  160.48"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day, 3455.24,   15.63
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night," 4095.22",   58.19
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night, 9812.61,   54.52
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night,25894.13,  123.44
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night,32337.27,  117.32
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day,113657.59, 1288.25
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night,"19406.83",  156.84
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day,"30444.95",  133.94
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day," 5044.50",  146.64
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night, 3877.58,   27.43
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night,"30852.37",  381.75
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night," 1422.04","   26.80"
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day,"  510.43",    8.33
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day,  264.43,"    0.24"
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night,   64.59,"    0.13"
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night, 2378.39,"   10.75"
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day, 1971.99,    5.26
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day," 2413.10",   15.74
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night, 4542.58,"   30.70"
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night,"  470.47",    3.22
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night," 3671.09",    8.84
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day,"  205.95",    1.46
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night,  386.64,"    0.90"
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day,"  830.44","    7.30"
"200901NH","   51.00","   80.00","2009-01-16","2009-01-19","17:09",Day,"89599.01",  792.53
"200901NH","   55.00","   80.00","2009-01-16","2009-01-19","20:38",Night,"16025.58",   89.24
"200901NH","   70.00","   80.00","2009-01-16","2009-01-20","07:49",Day,17174.37,  148.82
"200901NH","   60.00","   80.00","2009-01-16","2009-01-20","00:59",Night,58648.17,  587.68
"200901NH","   90.00","   80.00","2009-01-16","2009-01-20","20:59",Night,  227.16,"    0.31"
"200901NH","   80.00","   80.00","2009-01-16","2009-01-20",14:59,Day," 1706.56",    7.68
"200901NH","  100.00","   80.00","2009-01-16","2009-01-21","03:05",Night," 2990.80",   13.73
"200903JD","  120.00","   90.00","2009-03-16","2009-03-11","05:17",Night, 2955.89,   42.44
"200903JD","  110.00","   90.00","2009-03-16","2009-03-11",11:59,Day, 1948.23,   31.12
"200903JD","  100.00","   90.00","2009-03-16","2009-03-11",18:22,Day," 2969.01","   30.99"
"200903JD","   90.00","   90.00","2009-03-16","2009-03-11","00:53",Night,"10088.74","  150.90"
"200903JD","   70.00","   90.00","2009-03-16","2009-03-12",14:35,Day,"10078.90",   83.59
"200903JD","   60.00","   90.00","2009-03-16","2009-03-12","20:59",Night, 2946.68,   28.63
"200903JD","   80.00","   90.00","2009-03-16","2009-03-12","06:36",Day, 5628.91,   51.52
"200903JD","   28.00","   90.00","2009-03-16","2009-03-13",21:11,Night, 2392.38,   19.74
"200903JD","   30.00","   90.00","2009-03-16","2009-03-13",23:53,Night,16442.84,"   70.98"
"200903JD","   37.00","   90.00","2009-03-16","2009-03-13",13:45,Day,12982.63,   59.76
"200903JD","   45.00","   90.00","2009-03-16","2009-03-13","06:53",Day, 2288.69,   33.89
