plot,plot_2,loc,size,RO,BO,WO,CO
4 57,4_57,S10,1,0,0,0,0
4 57,4_57,S10,2,0,0,0,0
4 57,4_57,S10,3,0,0,0,0
4 57,4_57,W5,1,1,0,0,0
4 57,4_57,W5,2,0,0,0,0
4 57,4_57,W5,3,0,0,0,0
4 57,4_57,W10,1,0,0,0,0
4 57,4_57,W10,2,0,0,0,0
4 57,4_57,W10,3,0,0,0,0
4 60,4_60,N5,1,1,0,1,0
4 60,4_60,N5,2,0,0,0,0
4 60,4_60,N5,3,0,0,0,0
4 60,4_60,N10,1,1,0,1,0
4 60,4_60,N10,2,0,0,0,0
4 60,4_60,N10,3,0,0,0,0
4 60,4_60,E5,1,1,0,1,0
4 60,4_60,E5,2,0,0,1,0
4 60,4_60,E5,3,0,0,0,0
4 60,4_60,E10,1,1,0,0,0
4 60,4_60,E10,2,0,0,0,0
4 60,4_60,E10,3,0,0,0,0
4 60,4_60,S5,1,1,0,0,0
4 60,4_60,S5,2,0,0,0,0
4 60,4_60,S5,3,0,0,0,0
4 60,4_60,S10,1,0,0,0,0
4 60,4_60,S10,2,0,0,0,0
4 60,4_60,S10,3,0,0,0,0
4 60,4_60,W5,1,1,0,0,0
4 60,4_60,W5,2,0,0,0,0
4 60,4_60,W5,3,0,0,0,0
4 60,4_60,W10,1,1,0,0,0
4 60,4_60,W10,2,0,0,0,0
4 60,4_60,W10,3,0,0,0,0
4 62,4_62,N5,1,0,0,0,0
4 62,4_62,N5,2,1,0,0,0
4 62,4_62,N5,3,0,0,0,0
4 62,4_62,N10,1,1,0,0,0
4 62,4_62,N10,2,0,0,0,0
4 62,4_62,N10,3,0,0,0,0
4 62,4_62,E5,1,0,0,0,0
4 62,4_62,E5,2,1,0,0,0
4 62,4_62,E5,3,0,0,0,0
4 62,4_62,E10,1,0,0,0,0
4 62,4_62,E10,2,1,0,0,0
4 62,4_62,E10,3,0,0,0,0
4 62,4_62,S5,1,1,0,0,0
4 62,4_62,S5,2,1,0,0,0
4 62,4_62,S5,3,0,0,0,0
4 62,4_62,S10,1,1,0,0,0
4 62,4_62,S10,2,1,0,0,0
4 62,4_62,S10,3,0,0,0,0
4 62,4_62,W5,1,1,0,0,0
4 62,4_62,W5,2,0,0,0,0
4 62,4_62,W5,3,0,0,0,0
4 62,4_62,W10,1,1,0,0,0
4 62,4_62,W10,2,1,0,0,0
4 62,4_62,W10,3,0,0,0,0
4 63,4_63,N5,1,1,0,0,0
4 63,4_63,N5,2,0,0,0,0
4 63,4_63,N5,3,0,0,0,0
4 63,4_63,N10,1,1,0,0,0
4 63,4_63,N10,2,0,0,0,0
4 63,4_63,N10,3,0,0,0,0
4 63,4_63,E5,1,1,0,0,0
4 63,4_63,E5,2,0,0,0,0
4 63,4_63,E5,3,0,0,0,0
4 63,4_63,E10,1,1,0,0,0
4 63,4_63,E10,2,1,0,0,0
4 63,4_63,E10,3,0,0,0,0
4 63,4_63,S5,1,1,0,0,0
4 63,4_63,S5,2,0,0,0,0
4 63,4_63,S5,3,0,0,0,0
4 63,4_63,S10,1,1,0,0,0
4 63,4_63,S10,2,0,0,0,0
4 63,4_63,S10,3,0,0,0,0
4 63,4_63,W5,1,1,0,0,0
4 63,4_63,W5,2,1,0,0,0
4 63,4_63,W5,3,0,0,0,0
4 63,4_63,W10,1,1,0,0,0
4 63,4_63,W10,2,0,0,0,0
4 63,4_63,W10,3,0,0,0,0
4 64,4_64,N5,1,0,0,0,0
4 64,4_64,N5,2,0,0,0,0
4 64,4_64,N5,3,0,0,0,0
4 64,4_64,N10,1,0,0,0,0
4 64,4_64,N10,2,0,0,0,0
4 64,4_64,N10,3,0,0,0,0
4 64,4_64,E5,1,0,0,0,0
4 64,4_64,E5,2,0,0,0,0
4 64,4_64,E5,3,0,0,0,0
4 64,4_64,E10,1,0,0,0,0
4 64,4_64,E10,2,0,0,0,0
4 64,4_64,E10,3,0,0,0,0
4 64,4_64,S5,1,0,0,0,0
4 64,4_64,S5,2,0,0,0,0
4 64,4_64,S5,3,0,0,0,0
4 64,4_64,S10,1,0,0,0,0
4 64,4_64,S10,2,0,0,0,0
4 64,4_64,S10,3,0,0,0,0
4 64,4_64,W5,1,0,0,0,0
4 64,4_64,W5,2,0,0,0,0
4 64,4_64,W5,3,0,0,0,0
4 64,4_64,W10,1,0,0,0,0
4 64,4_64,W10,2,0,0,0,0
4 64,4_64,W10,3,1,1,0,0
4 67,4_67,N5,1,0,0,0,0
4 67,4_67,N5,2,0,0,0,0
4 67,4_67,N5,3,0,0,0,0
4 67,4_67,N10,1,0,0,0,0
4 67,4_67,N10,2,0,0,0,0
4 67,4_67,N10,3,0,0,0,0
4 67,4_67,E5,1,0,0,0,0
4 67,4_67,E5,2,0,0,0,0
4 67,4_67,E5,3,0,0,0,0
4 67,4_67,E10,1,0,0,0,0
4 67,4_67,E10,2,0,0,0,0
4 67,4_67,E10,3,0,0,0,0
4 67,4_67,S5,1,0,0,0,0
4 67,4_67,S5,2,0,0,0,0
4 67,4_67,S5,3,0,0,0,0
4 67,4_67,S10,1,0,0,0,0
4 67,4_67,S10,2,0,0,0,0
4 67,4_67,S10,3,0,0,0,0
4 67,4_67,W5,1,1,0,0,0
4 67,4_67,W5,2,0,0,0,0
4 67,4_67,W5,3,0,0,0,0
4 67,4_67,W10,1,1,0,0,0
4 67,4_67,W10,2,0,0,0,0
4 67,4_67,W10,3,0,0,0,0
4 68,4_68,N5,1,0,0,0,0
4 68,4_68,N5,2,0,0,0,0
4 68,4_68,N5,3,0,0,0,0
4 68,4_68,N10,1,0,0,0,0
4 68,4_68,N10,2,0,0,0,0
4 68,4_68,N10,3,0,0,0,0
4 68,4_68,E5,1,1,0,0,0
4 68,4_68,E5,2,1,0,0,0
4 68,4_68,E5,3,0,0,0,0
4 68,4_68,E10,1,0,0,0,0
4 68,4_68,E10,2,0,0,0,0
4 68,4_68,E10,3,0,0,0,0
4 68,4_68,S5,1,0,0,0,0
4 68,4_68,S5,2,0,0,0,0
4 68,4_68,S5,3,0,0,0,0
4 68,4_68,S10,1,0,0,0,0
4 68,4_68,S10,2,1,0,0,0
4 68,4_68,S10,3,0,0,0,0
4 68,4_68,W5,1,0,0,0,0
4 68,4_68,W5,2,0,0,0,0
4 68,4_68,W5,3,0,0,0,0
4 68,4_68,W10,1,0,0,0,0
4 68,4_68,W10,2,0,0,0,0
4 68,4_68,W10,3,0,0,0,0
4 72,4_72,N5,1,0,0,0,0
4 72,4_72,N5,2,0,0,0,0
4 72,4_72,N5,3,0,0,0,0
4 72,4_72,N10,1,0,0,0,0
4 72,4_72,N10,2,0,0,0,0
4 72,4_72,N10,3,0,0,0,0
4 72,4_72,E5,1,1,0,0,0
4 72,4_72,E5,2,0,0,0,0
4 72,4_72,E5,3,0,0,0,0
4 72,4_72,E10,1,1,0,0,0
4 72,4_72,E10,2,0,0,0,0
4 72,4_72,E10,3,0,0,0,0
4 72,4_72,S5,1,0,0,0,0
4 72,4_72,S5,2,0,0,0,0
4 72,4_72,S5,3,0,0,0,0
4 72,4_72,S10,1,0,0,0,0
4 72,4_72,S10,2,0,0,0,0
4 72,4_72,S10,3,0,0,0,0
4 72,4_72,W5,1,0,0,0,0
4 72,4_72,W5,2,0,0,0,0
4 72,4_72,W5,3,0,0,0,0
4 72,4_72,W10,1,1,0,0,0
4 72,4_72,W10,2,0,0,0,0
4 72,4_72,W10,3,0,0,0,0
4 74,4_74,N5,1,0,0,0,0
4 74,4_74,N5,2,0,0,0,0
4 74,4_74,N5,3,0,0,0,0
4 74,4_74,N10,1,0,0,0,0
4 74,4_74,N10,2,0,0,0,0
4 74,4_74,N10,3,0,0,0,0
4 74,4_74,E5,1,1,0,0,0
4 74,4_74,E5,2,0,0,0,0
4 74,4_74,E5,3,0,0,0,0
4 74,4_74,E10,1,1,0,0,0
4 74,4_74,E10,2,0,0,0,0
4 74,4_74,E10,3,0,0,0,0
4 74,4_74,S5,1,1,0,0,0
4 74,4_74,S5,2,1,0,0,0
4 74,4_74,S5,3,0,0,0,0
4 74,4_74,S10,1,1,0,0,0
4 74,4_74,S10,2,0,0,0,0
4 74,4_74,S10,3,0,0,0,0
4 74,4_74,W5,1,1,0,0,0
4 74,4_74,W5,2,1,0,0,0
4 74,4_74,W5,3,0,0,0,0
4 74,4_74,W10,1,1,0,0,0
4 74,4_74,W10,2,0,0,0,0
4 74,4_74,W10,3,0,0,0,0
4 76,4_76,N5,1,1,0,0,0
4 76,4_76,N5,2,0,0,0,0
4 76,4_76,N5,3,0,0,0,0
4 76,4_76,N10,1,0,1,0,0
4 76,4_76,N10,2,0,0,0,0
4 76,4_76,N10,3,0,0,0,0
4 76,4_76,E5,1,1,0,0,0
4 76,4_76,E5,2,0,0,0,0
4 76,4_76,E5,3,0,0,0,0
4 76,4_76,E10,1,1,0,0,0
4 76,4_76,E10,2,0,0,0,0
4 76,4_76,E10,3,0,0,0,0
4 76,4_76,S5,1,0,1,0,0
4 76,4_76,S5,2,0,0,0,0
4 76,4_76,S5,3,0,0,0,0
4 76,4_76,S10,1,1,0,0,0
4 76,4_76,S10,2,0,0,0,0
4 76,4_76,S10,3,0,0,0,0
4 76,4_76,W5,1,1,1,0,0
4 76,4_76,W5,2,0,0,0,0
4 76,4_76,W5,3,0,0,0,0
4 76,4_76,W10,1,1,0,0,0
4 76,4_76,W10,2,0,0,0,0
4 76,4_76,W10,3,0,0,0,0
4 77,4_77,N5,1,0,0,0,0
4 77,4_77,N5,2,0,0,0,0
4 77,4_77,N5,3,0,0,0,0
4 77,4_77,N10,1,0,0,0,0
4 77,4_77,N10,2,0,0,0,0
4 77,4_77,N10,3,0,0,0,0
4 77,4_77,E5,1,1,0,0,0
4 77,4_77,E5,2,1,0,0,0
4 77,4_77,E5,3,0,0,0,0
4 77,4_77,E10,1,0,0,0,0
4 77,4_77,E10,2,0,0,0,0
4 77,4_77,E10,3,0,0,0,0
4 77,4_77,S5,1,1,0,0,0
4 77,4_77,S5,2,0,0,0,0
4 77,4_77,S5,3,0,0,0,0
4 77,4_77,S10,1,1,0,0,0
4 77,4_77,S10,2,0,0,0,0
4 77,4_77,S10,3,0,0,0,0
4 77,4_77,W5,1,0,0,0,0
4 77,4_77,W5,2,0,0,0,0
4 77,4_77,W5,3,0,0,0,0
4 77,4_77,W10,1,0,0,0,0
4 77,4_77,W10,2,0,0,0,0
4 77,4_77,W10,3,0,0,0,0
4 85,4_85,N5,1,0,0,0,0
4 85,4_85,N5,2,0,0,0,0
4 85,4_85,N5,3,0,0,0,0
4 85,4_85,N10,1,0,0,0,0
4 85,4_85,N10,2,0,0,0,0
4 85,4_85,N10,3,0,0,0,0
4 85,4_85,E5,1,1,0,0,0
4 85,4_85,E5,2,0,0,0,0
4 85,4_85,E5,3,0,0,0,0
4 85,4_85,E10,1,0,0,0,0
4 85,4_85,E10,2,0,0,0,0
4 85,4_85,E10,3,0,0,0,0
4 85,4_85,S5,1,1,0,0,0
4 85,4_85,S5,2,0,0,0,0
4 85,4_85,S5,3,0,0,0,0
4 85,4_85,S10,1,0,0,0,0
4 85,4_85,S10,2,0,0,0,0
4 85,4_85,S10,3,0,0,0,0
4 85,4_85,W5,1,1,0,0,0
4 85,4_85,W5,2,0,0,0,0
4 85,4_85,W5,3,0,0,0,0
4 85,4_85,W10,1,0,0,0,0
4 85,4_85,W10,2,0,0,0,0
4 85,4_85,W10,3,0,0,0,0
4 87,4_87,N5,1,1,0,0,0
4 87,4_87,N5,2,0,0,0,0
4 87,4_87,N5,3,0,0,0,0
4 87,4_87,N10,1,1,0,0,0
4 87,4_87,N10,2,0,0,0,0
4 87,4_87,N10,3,0,0,0,0
4 87,4_87,E5,1,1,0,0,0
4 87,4_87,E5,2,0,0,0,0
4 87,4_87,E5,3,0,0,0,0
4 87,4_87,E10,1,0,0,0,0
4 87,4_87,E10,2,0,0,0,0
4 87,4_87,E10,3,0,0,0,0
4 87,4_87,S5,1,0,0,0,0
4 87,4_87,S5,2,0,0,0,0
4 87,4_87,S5,3,0,0,0,0
4 87,4_87,S10,1,0,0,0,0
4 87,4_87,S10,2,0,0,0,0
4 87,4_87,S10,3,0,0,0,0
4 87,4_87,W5,1,1,0,0,0
4 87,4_87,W5,2,0,0,0,0
4 87,4_87,W5,3,0,0,0,0
4 87,4_87,W10,1,1,0,0,0
4 87,4_87,W10,2,0,0,0,0
4 87,4_87,W10,3,0,0,0,0
4 90,4_90,N5,1,0,0,0,0
4 90,4_90,N5,2,0,0,0,0
4 90,4_90,N5,3,0,0,0,0
4 90,4_90,N10,1,0,0,0,0
4 90,4_90,N10,2,1,0,0,0
4 90,4_90,N10,3,0,0,0,0
4 90,4_90,E5,1,0,0,0,0
4 90,4_90,E5,2,1,0,0,0
4 90,4_90,E5,3,0,0,0,0
4 90,4_90,E10,1,1,0,0,0
4 90,4_90,E10,2,1,0,0,0
4 90,4_90,E10,3,0,0,0,0
4 90,4_90,S5,1,1,0,0,0
4 90,4_90,S5,2,1,0,0,0
4 90,4_90,S5,3,0,0,0,0
4 90,4_90,S10,1,1,0,0,0
4 90,4_90,S10,2,0,0,0,0
4 90,4_90,S10,3,0,0,0,0
4 90,4_90,W5,1,0,0,0,0
4 90,4_90,W5,2,1,0,0,0
4 90,4_90,W5,3,0,0,0,0
4 90,4_90,W10,1,1,0,0,0
4 90,4_90,W10,2,0,0,0,0
4 90,4_90,W10,3,0,0,0,0
4 93,4_93,N5,1,1,0,0,0
4 93,4_93,N5,2,0,0,0,0
4 93,4_93,N5,3,0,0,0,0
4 93,4_93,N10,1,1,0,1,0
4 93,4_93,N10,2,1,0,1,0
4 93,4_93,N10,3,0,0,0,0
4 93,4_93,E5,1,1,0,0,0
4 93,4_93,E5,2,1,0,0,0
4 93,4_93,E5,3,0,0,0,0
4 93,4_93,E10,1,1,0,0,0
4 93,4_93,E10,2,1,0,0,0
4 93,4_93,E10,3,0,0,0,0
4 93,4_93,S5,1,1,0,0,0
4 93,4_93,S5,2,0,0,0,0
4 93,4_93,S5,3,0,0,0,0
4 93,4_93,S10,1,1,0,0,0
4 93,4_93,S10,2,0,0,0,0
4 93,4_93,S10,3,0,0,0,0
4 93,4_93,W5,1,1,0,0,0
4 93,4_93,W5,2,0,0,0,0
4 93,4_93,W5,3,0,0,0,0
4 93,4_93,W10,1,1,0,0,0
4 93,4_93,W10,2,0,0,0,0
4 93,4_93,W10,3,0,0,0,0
4 96,4_96,N5,1,0,0,0,0
4 96,4_96,N5,2,0,0,0,0
4 96,4_96,N5,3,0,0,0,0
4 96,4_96,N10,1,0,0,0,0
4 96,4_96,N10,2,0,0,0,0
4 96,4_96,N10,3,0,0,0,0
4 96,4_96,E5,1,1,1,0,0
4 96,4_96,E5,2,0,0,0,0
4 96,4_96,E5,3,0,0,0,0
4 96,4_96,E10,1,0,0,0,0
4 96,4_96,E10,2,0,0,0,0
4 96,4_96,E10,3,0,0,0,0
4 96,4_96,S5,1,0,0,0,0
4 96,4_96,S5,2,0,0,0,0
4 96,4_96,S5,3,0,0,0,0
4 96,4_96,S10,1,1,0,0,0
4 96,4_96,S10,2,0,0,0,0
4 96,4_96,S10,3,0,0,0,0
4 96,4_96,W5,1,1,0,0,0
4 96,4_96,W5,2,0,0,0,0
4 96,4_96,W5,3,0,0,0,0
4 96,4_96,W10,1,0,0,0,0
4 96,4_96,W10,2,0,0,0,0
4 96,4_96,W10,3,0,0,0,0
4 97,4_97,N5,1,0,0,0,0
4 97,4_97,N5,2,0,0,0,0
4 97,4_97,N5,3,0,0,0,0
4 97,4_97,N10,1,0,0,0,0
4 97,4_97,N10,2,0,0,0,0
4 97,4_97,N10,3,0,0,0,0
4 97,4_97,E5,1,0,0,0,0
4 97,4_97,E5,2,0,0,0,0
4 97,4_97,E5,3,0,0,0,0
4 97,4_97,E10,1,1,0,0,0
4 97,4_97,E10,2,0,0,0,0
4 97,4_97,E10,3,0,0,0,0
4 97,4_97,S5,1,1,0,0,0
4 97,4_97,S5,2,0,0,0,0
4 97,4_97,S5,3,0,0,0,0
4 97,4_97,S10,1,0,0,0,0
4 97,4_97,S10,2,0,0,0,0
4 97,4_97,S10,3,0,0,0,0
4 97,4_97,W5,1,0,0,0,0
4 97,4_97,W5,2,0,0,0,0
4 97,4_97,W5,3,0,0,0,0
4 97,4_97,W10,1,0,0,0,0
4 97,4_97,W10,2,0,0,0,0
4 97,4_97,W10,3,0,0,0,0
5 00,5_00,N5,1,1,0,0,0
5 00,5_00,N5,2,0,0,0,0
5 00,5_00,N5,3,0,0,0,0
5 00,5_00,N10,1,1,1,0,0
5 00,5_00,N10,2,0,1,0,0
5 00,5_00,N10,3,0,0,1,0
5 00,5_00,E5,1,1,1,0,0
5 00,5_00,E5,2,0,1,0,0
5 00,5_00,E5,3,0,0,0,0
5 00,5_00,E10,1,1,0,0,0
5 00,5_00,E10,2,0,1,0,0
5 00,5_00,E10,3,0,0,0,0
5 00,5_00,S5,1,0,1,0,0
5 00,5_00,S5,2,0,0,0,0
5 00,5_00,S5,3,0,0,0,0
5 00,5_00,S10,1,1,1,0,0
5 00,5_00,S10,2,0,0,0,0
5 00,5_00,S10,3,0,0,0,0
5 00,5_00,W5,1,0,1,0,0
5 00,5_00,W5,2,0,0,0,0
5 00,5_00,W5,3,0,0,0,0
5 00,5_00,W10,1,0,1,0,0
5 00,5_00,W10,2,0,1,0,0
5 00,5_00,W10,3,0,1,0,0
5 06,5_06,N5,1,0,0,0,0
5 06,5_06,N5,2,0,0,0,0
5 06,5_06,N5,3,0,0,0,0
5 06,5_06,N10,1,0,0,0,0
5 06,5_06,N10,2,0,0,0,0
5 06,5_06,N10,3,0,0,0,0
5 06,5_06,E5,1,0,1,0,0
5 06,5_06,E5,2,0,0,0,0
5 06,5_06,E5,3,0,0,0,0
5 06,5_06,E10,1,0,0,0,0
5 06,5_06,E10,2,0,0,0,0
5 06,5_06,E10,3,0,0,0,0
5 06,5_06,S5,1,1,0,0,0
5 06,5_06,S5,2,1,0,0,0
5 06,5_06,S5,3,0,0,0,0
5 06,5_06,S10,1,0,0,0,0
5 06,5_06,S10,2,0,0,0,0
5 06,5_06,S10,3,0,0,0,0
5 06,5_06,W5,1,0,0,0,0
5 06,5_06,W5,2,0,0,0,0
5 06,5_06,W5,3,0,0,0,0
5 06,5_06,W10,1,0,0,0,0
5 06,5_06,W10,2,1,0,0,0
5 06,5_06,W10,3,0,0,0,0
5 07,5_07,N5,1,1,0,0,0
5 07,5_07,N5,2,0,0,0,0
5 07,5_07,N5,3,0,0,0,0
5 07,5_07,N10,1,1,0,0,0
5 07,5_07,N10,2,0,0,0,0
5 07,5_07,N10,3,0,0,0,0
5 07,5_07,E5,1,1,0,0,0
5 07,5_07,E5,2,0,0,0,0
5 07,5_07,E5,3,0,0,0,0
5 07,5_07,E10,1,1,0,0,0
5 07,5_07,E10,2,0,0,0,0
5 07,5_07,E10,3,0,0,0,0
5 07,5_07,S5,1,0,0,1,0
5 07,5_07,S5,2,0,0,0,0
5 07,5_07,S5,3,0,0,0,0
5 07,5_07,S10,1,0,0,1,0
5 07,5_07,S10,2,0,0,0,0
5 07,5_07,S10,3,0,0,0,0
5 07,5_07,W5,1,1,0,1,0
5 07,5_07,W5,2,0,0,0,0
5 07,5_07,W5,3,0,0,0,0
5 07,5_07,W10,1,1,0,0,0
5 07,5_07,W10,2,0,0,0,0
5 07,5_07,W10,3,0,0,0,0
5 09,5_09,N5,1,1,0,0,0
5 09,5_09,N5,2,0,0,0,0
5 09,5_09,N5,3,0,0,0,0
5 09,5_09,N10,1,1,0,0,0
5 09,5_09,N10,2,0,0,0,0
5 09,5_09,N10,3,0,0,0,0
5 09,5_09,E5,1,1,0,0,0
5 09,5_09,E5,2,0,0,0,0
5 09,5_09,E5,3,0,0,0,0
5 09,5_09,E10,1,0,0,0,0
5 09,5_09,E10,2,0,0,0,0
5 09,5_09,E10,3,0,0,0,0
5 09,5_09,S5,1,1,0,0,0
5 09,5_09,S5,2,0,0,0,0
5 09,5_09,S5,3,0,0,0,0
5 09,5_09,S10,1,0,0,0,0
5 09,5_09,S10,2,0,0,0,0
5 09,5_09,S10,3,0,0,0,0
5 09,5_09,W5,1,1,0,0,0
5 09,5_09,W5,2,0,0,0,0
5 09,5_09,W5,3,0,0,0,0
5 09,5_09,W10,1,0,0,0,0
5 09,5_09,W10,2,1,0,0,0
5 09,5_09,W10,3,0,0,0,0
5 10,5_10,N5,1,0,0,0,0
5 10,5_10,N5,2,0,0,0,0
5 10,5_10,N5,3,0,0,0,0
5 10,5_10,N10,1,1,0,1,0
5 10,5_10,N10,2,0,0,0,0
5 10,5_10,N10,3,0,0,0,0
5 10,5_10,E5,1,0,0,0,0
5 10,5_10,E5,2,0,0,0,0
5 10,5_10,E5,3,0,0,0,0
5 10,5_10,E10,1,0,0,0,0
5 10,5_10,E10,2,0,0,0,0
5 10,5_10,E10,3,0,0,0,0
5 10,5_10,S5,1,0,0,0,0
5 10,5_10,S5,2,0,0,0,0
5 10,5_10,S5,3,0,0,0,0
5 10,5_10,S10,1,1,0,0,0
5 10,5_10,S10,2,0,0,0,0
5 10,5_10,S10,3,0,0,0,0
5 10,5_10,W5,1,0,0,0,0
5 10,5_10,W5,2,0,0,0,0
5 10,5_10,W5,3,0,0,0,0
5 10,5_10,W10,1,0,0,0,0
5 10,5_10,W10,2,0,0,0,0
5 10,5_10,W10,3,0,0,0,0
5 12,5_12,N5,1,0,0,0,0
5 12,5_12,N5,2,0,0,0,0
5 12,5_12,N5,3,0,0,0,0
5 12,5_12,N10,1,0,0,0,0
5 12,5_12,N10,2,0,0,0,0
5 12,5_12,N10,3,0,0,0,0
5 12,5_12,E5,1,0,0,0,0
5 12,5_12,E5,2,0,0,0,0
5 12,5_12,E5,3,0,0,0,0
5 12,5_12,E10,1,1,0,0,0
5 12,5_12,E10,2,0,0,0,0
5 12,5_12,E10,3,0,0,0,0
5 12,5_12,S5,1,0,0,0,0
5 12,5_12,S5,2,0,0,0,0
5 12,5_12,S5,3,0,0,0,0
5 12,5_12,S10,1,0,0,0,0
5 12,5_12,S10,2,0,0,0,0
5 12,5_12,S10,3,0,0,0,0
5 12,5_12,W5,1,0,0,0,0
5 12,5_12,W5,2,0,0,0,0
5 12,5_12,W5,3,0,0,0,0
5 12,5_12,W10,1,0,0,0,0
5 12,5_12,W10,2,0,0,0,0
5 12,5_12,W10,3,0,0,0,0
5 15,5_15,N5,1,0,0,0,0
5 15,5_15,N5,2,0,0,0,0
5 15,5_15,N5,3,0,0,0,0
5 15,5_15,N10,1,0,0,0,0
5 15,5_15,N10,2,0,0,0,0
5 15,5_15,N10,3,0,0,0,0
5 15,5_15,E5,1,0,0,0,0
5 15,5_15,E5,2,0,0,0,0
5 15,5_15,E5,3,0,0,0,0
5 15,5_15,E10,1,1,0,0,0
5 15,5_15,E10,2,0,0,0,0
5 15,5_15,E10,3,0,0,0,0
5 15,5_15,S5,1,0,0,0,0
5 15,5_15,S5,2,0,0,0,0
5 15,5_15,S5,3,0,0,0,0
5 15,5_15,S10,1,0,0,1,0
5 15,5_15,S10,2,0,0,0,0
5 15,5_15,S10,3,0,0,0,0
5 15,5_15,W5,1,0,0,0,0
5 15,5_15,W5,2,0,0,0,0
5 15,5_15,W5,3,0,0,0,0
5 15,5_15,W10,1,0,0,0,0
5 15,5_15,W10,2,0,0,0,0
5 15,5_15,W10,3,0,0,0,0
5 20,5_20,N5,1,1,0,0,0
5 20,5_20,N5,2,0,0,0,0
5 20,5_20,N5,3,0,0,0,0
5 20,5_20,N10,1,0,0,0,0
5 20,5_20,N10,2,0,0,0,0
5 20,5_20,N10,3,0,0,0,0
5 20,5_20,E5,1,0,0,0,0
5 20,5_20,E5,2,0,0,0,0
5 20,5_20,E5,3,0,0,0,0
5 20,5_20,E10,1,0,0,0,0
5 20,5_20,E10,2,0,0,0,0
5 20,5_20,E10,3,0,0,0,0
5 20,5_20,S5,1,0,0,0,0
5 20,5_20,S5,2,0,0,0,0
5 20,5_20,S5,3,0,0,0,0
5 20,5_20,S10,1,1,0,0,0
5 20,5_20,S10,2,0,0,0,0
5 20,5_20,S10,3,0,0,0,0
5 20,5_20,W5,1,0,0,0,0
5 20,5_20,W5,2,0,0,0,0
5 20,5_20,W5,3,0,0,0,0
5 20,5_20,W10,1,0,0,0,0
5 20,5_20,W10,2,0,0,0,0
5 20,5_20,W10,3,0,0,0,0
5 24,5_24,N5,1,0,0,0,0
5 24,5_24,N5,2,0,0,0,0
5 24,5_24,N5,3,0,0,0,0
5 24,5_24,N10,1,0,0,0,0
5 24,5_24,N10,2,0,0,0,0
5 24,5_24,N10,3,0,0,0,0
5 24,5_24,E5,1,0,0,0,0
5 24,5_24,E5,2,0,0,0,0
5 24,5_24,E5,3,0,0,0,0
5 24,5_24,E10,1,1,0,0,0
5 24,5_24,E10,2,0,0,0,0
5 24,5_24,E10,3,0,0,0,0
5 24,5_24,S5,1,0,0,0,0
5 24,5_24,S5,2,0,0,0,0
5 24,5_24,S5,3,0,0,0,0
5 24,5_24,S10,1,1,0,0,0
5 24,5_24,S10,2,0,0,0,0
5 24,5_24,S10,3,0,0,0,0
5 24,5_24,W5,1,0,0,0,0
5 24,5_24,W5,2,0,0,0,0
5 24,5_24,W5,3,0,0,0,0
5 24,5_24,W10,1,0,0,0,0
5 24,5_24,W10,2,0,0,0,0
5 24,5_24,W10,3,0,0,0,0
5 26,5_26,N5,1,0,0,1,0
5 26,5_26,N5,2,0,0,0,0
5 26,5_26,N5,3,0,0,0,0
5 26,5_26,N10,1,0,1,0,0
5 26,5_26,N10,2,0,0,0,0
5 26,5_26,N10,3,0,0,0,0
5 26,5_26,E5,1,0,0,0,0
5 26,5_26,E5,2,0,0,0,0
5 26,5_26,E5,3,0,0,0,0
5 26,5_26,E10,1,0,0,0,0
5 26,5_26,E10,2,0,0,0,0
5 26,5_26,E10,3,0,0,0,0
5 26,5_26,S5,1,0,0,1,0
5 26,5_26,S5,2,0,0,0,0
5 26,5_26,S5,3,0,0,0,0
5 26,5_26,S10,1,0,0,0,0
5 26,5_26,S10,2,0,0,0,0
5 26,5_26,S10,3,0,0,0,0
5 26,5_26,W5,1,1,0,0,0
5 26,5_26,W5,2,0,0,0,0
5 26,5_26,W5,3,0,0,0,0
5 26,5_26,W10,1,0,0,0,0
5 26,5_26,W10,2,0,0,0,0
5 26,5_26,W10,3,0,0,0,0
5 27,5_27,N5,1,1,0,0,0
5 27,5_27,N5,2,0,0,0,0
5 27,5_27,N5,3,0,0,0,0
5 27,5_27,N10,1,0,0,0,0
5 27,5_27,N10,2,0,0,0,0
5 27,5_27,N10,3,0,0,0,0
5 27,5_27,E5,1,0,0,0,0
5 27,5_27,E5,2,0,0,0,0
5 27,5_27,E5,3,0,0,0,0
5 27,5_27,E10,1,0,1,0,0
5 27,5_27,E10,2,0,0,0,0
5 27,5_27,E10,3,0,0,0,0
5 27,5_27,S5,1,0,1,0,0
5 27,5_27,S5,2,0,0,0,0
5 27,5_27,S5,3,0,0,0,0
5 27,5_27,S10,1,1,0,0,0
5 27,5_27,S10,2,0,0,0,0
5 27,5_27,S10,3,0,0,0,0
5 27,5_27,W5,1,0,0,0,0
5 27,5_27,W5,2,0,0,0,0
5 27,5_27,W5,3,0,0,0,0
5 27,5_27,W10,1,0,0,0,0
5 27,5_27,W10,2,0,0,0,0
5 27,5_27,W10,3,0,0,0,0
5 30,5_30,N5,1,0,0,0,0
5 30,5_30,N5,2,0,0,0,0
5 30,5_30,N5,3,0,0,0,0
5 30,5_30,N10,1,0,0,1,0
5 30,5_30,N10,2,0,0,0,0
5 30,5_30,N10,3,0,0,0,0
5 30,5_30,E5,1,0,0,0,0
5 30,5_30,E5,2,0,0,0,0
