system:index,1995-05-01_score_mean,1995-06-01_score_mean,1995-07-01_score_mean,1995-08-01_score_mean,1995-09-01_score_mean,1996-05-01_score_mean,1996-06-01_score_mean,1996-07-01_score_mean,1996-08-01_score_mean,1996-09-01_score_mean,1997-05-01_score_mean,1997-06-01_score_mean,1997-07-01_score_mean,1997-08-01_score_mean,1997-09-01_score_mean,1998-05-01_score_mean,1998-06-01_score_mean,1998-07-01_score_mean,1998-08-01_score_mean,1998-09-01_score_mean,1999-05-01_score_mean,1999-06-01_score_mean,1999-07-01_score_mean,1999-08-01_score_mean,1999-09-01_score_mean,2000-05-01_score_mean,2000-06-01_score_mean,2000-07-01_score_mean,2000-08-01_score_mean,2000-09-01_score_mean,2001-05-01_score_mean,2001-06-01_score_mean,2001-07-01_score_mean,2001-08-01_score_mean,2001-09-01_score_mean,2002-05-01_score_mean,2002-06-01_score_mean,2002-07-01_score_mean,2002-08-01_score_mean,2002-09-01_score_mean,2003-05-01_score_mean,2003-06-01_score_mean,2003-07-01_score_mean,2003-08-01_score_mean,2003-09-01_score_mean,2004-05-01_score_mean,2004-06-01_score_mean,2004-07-01_score_mean,2004-08-01_score_mean,2004-09-01_score_mean,2005-05-01_score_mean,2005-06-01_score_mean,2005-07-01_score_mean,2005-08-01_score_mean,2005-09-01_score_mean,2006-05-01_score_mean,2006-06-01_score_mean,2006-07-01_score_mean,2006-08-01_score_mean,2006-09-01_score_mean,2007-05-01_score_mean,2007-06-01_score_mean,2007-07-01_score_mean,2007-08-01_score_mean,2007-09-01_score_mean,2008-05-01_score_mean,2008-06-01_score_mean,2008-07-01_score_mean,2008-08-01_score_mean,2008-09-01_score_mean,2009-05-01_score_mean,2009-06-01_score_mean,2009-07-01_score_mean,2009-08-01_score_mean,2009-09-01_score_mean,2010-05-01_score_mean,2010-06-01_score_mean,2010-07-01_score_mean,2010-08-01_score_mean,2010-09-01_score_mean,2011-05-01_score_mean,2011-06-01_score_mean,2011-07-01_score_mean,2011-08-01_score_mean,2011-09-01_score_mean,2012-05-01_score_mean,2012-06-01_score_mean,2012-07-01_score_mean,2012-08-01_score_mean,2012-09-01_score_mean,2013-05-01_score_mean,2013-06-01_score_mean,2013-07-01_score_mean,2013-08-01_score_mean,2013-09-01_score_mean,2014-05-01_score_mean,2014-06-01_score_mean,2014-07-01_score_mean,2014-08-01_score_mean,2014-09-01_score_mean,2015-05-01_score_mean,2015-06-01_score_mean,2015-07-01_score_mean,2015-08-01_score_mean,2015-09-01_score_mean,2016-05-01_score_mean,2016-06-01_score_mean,2016-07-01_score_mean,2016-08-01_score_mean,2016-09-01_score_mean,2017-05-01_score_mean,2017-06-01_score_mean,2017-07-01_score_mean,2017-08-01_score_mean,2017-09-01_score_mean,2018-05-01_score_mean,2018-06-01_score_mean,2018-07-01_score_mean,2018-08-01_score_mean,2018-09-01_score_mean,2019-05-01_score_mean,2019-06-01_score_mean,2019-07-01_score_mean,2019-08-01_score_mean,2019-09-01_score_mean,2020-05-01_score_mean,2020-06-01_score_mean,2020-07-01_score_mean,2020-08-01_score_mean,2020-09-01_score_mean,hotplot,id,.geo
000000000000000000a0,-2.243775606,0.52850616,0.016437884,0.489136487,0.887249589,0.425251991,0.442811966,0.680755556,0.311869949,-1.022950888,,1.116273284,,,,0.333944321,,0.620043814,0.132689074,0.795978963,-0.061127689,0.934443951,0.580729663,0.852019846,1.01677084,-1.1286515,,-2.421264887,0.025201553,-0.188368127,-1.022927284,0.228149548,0.476947099,0.773993731,0.364410251,-2.044174433,-0.181832165,-0.130864948,,0.22095336,-3.644006968,-1.180242062,0.087756753,-0.708246768,-0.765049636,,0.378973693,-0.025770415,0.10307581,0.868356109,-1.09983778,1.323717117,0.685209095,,0.109844975,0.865448594,0.933154464,0.208645985,-0.399770707,-0.003560226,-0.987738788,1.108338594,1.098214388,0.655763566,0.760082841,0.138998464,1.227852345,0.177041799,0.300914913,-0.06253659,2.223829031,2.026615143,0.289276332,0.23463434,-0.297452778,1.059350848,0.972851396,0.638946533,-0.20088324,-0.360626757,-1.308877707,0.095733844,-1.08093679,-0.172596157,-0.526162088,-0.929936528,-0.448291272,-0.428013206,-0.265276074,-0.816672206,-0.332635581,0.513787389,0.082280055,0.629045725,-0.264138699,-0.441420257,0.845472693,0.609482884,0.815781295,0.479377329,1.085877419,,0.524878383,1.167500377,0.467237443,-1.125386834,-1.471484423,-2.095082045,-0.596343517,-1.353906393,-0.794502914,-1.207654953,-1.819915771,-1.444682837,-1.392502904,-0.869975567,-0.159897417,-0.441136569,-0.729473412,-1.179808259,-0.047675997,0.536901534,0.147702619,-0.049316715,-0.571115613,-1.272325039,0.146751642,-0.193565667,-0.442095488,-1.317588449,6_12,167,"{""type"":""Point"",""coordinates"":[-72.23271933690869,42.43145005787073]}"
000000000000000000a1,-2.533375502,0.512761772,0.35596475,0.657785356,0.820707798,0.480767459,0.568751335,0.837981462,0.319698304,-1.056283474,,1.625683069,,,,0.033202104,,0.542510688,0.826601923,0.638193548,1.802596927,1.32270062,0.793185711,0.868212938,1.383245945,0.521667778,,0.490830123,0.284519792,0.243063599,-0.263593704,1.034226894,0.540564179,1.144078851,0.204819545,-1.070359468,0.514549136,0.177393258,,0.691470563,-2.77085638,0.001603542,-0.258875221,-0.2747069,0.57007128,,0.395317763,-0.186864063,-0.251636088,0.488942385,-1.199471235,1.016726255,0.36727795,0.25935635,0.295758218,0.056319475,0.808556199,0.091811158,0.36881125,-0.228671536,-0.84066999,0.947153211,1.057359338,0.42770502,0.509369671,0.141361102,1.239406347,0.368091285,0.145286933,-0.129416496,2.485891342,2.415310621,0.4902502,-0.007597374,-0.132808521,1.854483843,1.181354403,0.882133722,0.06816797,-0.057947457,-1.322894335,0.541104555,-0.069586247,-0.42457214,-0.356095672,,0.070557661,-0.087341242,-3.495453835,-0.486851245,-0.901929736,0.736052155,0.348216295,0.753112733,-0.311805874,-0.791142106,1.04207921,0.454315752,0.820841908,0.63996309,0.256272942,,0.817115128,1.06795454,0.720346153,-1.115971088,-0.202088937,-0.411183357,0.076635808,-0.022544069,-0.778562546,-0.366461873,-1.044583559,-0.732534111,-0.406658083,-0.554944277,0.553120077,-0.17098555,0.408604205,-0.188292876,-0.266510785,0.965816259,0.053382952,0.261884123,0.130466893,-1.805896997,0.725157022,0.929218173,0.145866692,-0.112913005,6_13,168,"{""type"":""Point"",""coordinates"":[-72.23361115711937,42.43075889720745]}"
000000000000000000a2,-0.780712724,2.74219799,1.483165026,1.829519033,1.246975541,0.931501925,4.074765682,2.771068335,1.56201005,,,4.386807442,,,,1.29333365,,3.17659235,0.046508927,2.356685638,-0.224058449,1.408048749,0.847677648,0.276120067,-0.105214424,-1.29684937,,-2.586735725,-0.393328488,-1.424773932,-1.067153335,-0.169958025,-0.031663012,-0.103911765,0.002700981,-0.829170465,0.346015662,0.108289175,,0.058795672,-0.045058902,0.330269665,0.236122504,0.467999101,0.361721367,,,0.366387546,0.051645048,0.860110044,-0.678574264,0.742791235,0.238494158,0.097294152,0.133623645,-0.125995293,0.188540071,0.24455671,0.798162818,-0.989344954,0.096030042,0.312540323,1.670587063,0.280846626,-0.301580936,-0.319584638,0.220125675,0.063988477,-0.133374557,-0.572348595,1.582722664,2.330096722,-1.199325323,0.164241284,-0.722783804,0.983210623,0.941989183,0.929428458,0.146236584,0.096888497,-0.374478638,1.013414502,0.125265315,-0.293352574,0.087656222,,-0.073705018,0.434566647,-0.905682564,-0.127353773,-0.384326279,0.818483055,0.90592742,0.40364182,-0.3805511,-0.069097362,1.481425405,1.028775454,0.962277174,0.893444657,0.702131748,1.718057632,1.057387948,1.673069358,0.503903508,-0.34435758,0.73057121,0.283299565,0.198573232,-0.117375799,-0.735658228,0.399121374,-0.24905701,0.112704426,0.055414021,-0.794937849,0.758233368,0.56783247,1.763022542,0.420651197,-0.917946339,0.63005662,0.586909831,0.523938,-0.43667388,-1.350948334,-0.073427759,-0.339043826,-0.038672186,-1.423838735,6_19,169,"{""type"":""Point"",""coordinates"":[-72.23193453512327,42.42853826488283]}"
000000000000000000a3,-2.482709646,0.529251456,0.374907523,0.242238879,0.818105519,0.350963622,0.332490355,0.733124077,0.197208434,-1.192593336,,1.555138826,,,,0.517082274,,0.508393705,0.062088739,0.205053627,1.045165539,1.226654291,0.220331535,0.76110518,0.656582892,0.061770391,,0.769569278,0.259534568,-0.189804107,0.160649061,0.976706028,0.786802173,1.073624372,0.257371843,-1.644822955,0.547535002,0.297371,1.547294378,0.641997337,-2.111681461,0.225486442,-0.252394795,-1.36E-05,0.41842106,,-0.091786258,-0.467965066,-0.231917605,0.633146286,-1.690972209,0.279674858,0.040760685,,-0.530873775,0.593559623,-0.338925034,-0.215834424,0.649226725,-0.517304838,-0.229314581,0.984900951,1.420208454,0.78855902,0.998824775,0.961619318,2.051989794,1.08300519,1.191738486,0.67374301,3.533721685,2.983929634,0.882422209,0.848014951,0.264738709,2.665794611,1.464408755,0.647661924,-0.261316031,-0.509190083,-1.516955853,0.361186445,-1.58938241,-0.530644536,-0.773313046,-5.158603191,-0.58909601,-0.792849779,-0.17277512,-1.116687059,-0.83044529,-1.705147386,-0.335940093,0.23134923,-0.760201335,-0.794139683,0.991533577,,0.42389518,0.053880434,0.08662089,-0.634946406,-1.329179049,0.193716407,-0.160624772,-0.815999568,-1.982607484,-3.318831682,-1.879959941,-1.68079555,-0.923393905,-1.592351079,-1.837765217,-1.405753374,-1.525399685,-0.33196187,-0.211316749,-0.394780129,-0.337642431,-0.726195753,0.803786576,1.165965199,0.715859413,0.633202434,0.292014241,0.640867054,2.381471634,1.893561125,1.133079171,0.368808925,6_23,170,"{""type"":""Point"",""coordinates"":[-72.23631337235776,42.43238646909195]}"
000000000000000000a4,-2.314893246,0.801031053,0.204155549,0.634037375,0.727289259,0.762061656,0.612510085,0.665073156,0.345399469,-2.629764795,,1.410657406,,,,0.764002621,,0.656936049,0.250064075,,2.188384533,0.942453802,0.859578609,1.07390976,1.287503481,1.352008224,,1.002828956,0.876992643,0.353979707,0.932409704,1.433749676,1.379095912,1.362171531,0.890121937,-0.014254623,0.734982252,0.615359187,,1.073273063,-2.1805861,0.57405138,-0.142545879,0.408989251,1.015553474,,0.12308266,0.157621652,0.074421428,0.990318656,-1.385143042,0.551677465,0.059099495,,-0.359897882,0.848027468,0.487257123,-0.221837714,0.299813539,-0.359053731,-0.359481543,1.11663115,1.09591341,0.730153382,0.876782238,0.755955458,1.76879847,0.907186151,1.141972065,0.331902534,2.729347944,2.259035826,0.377492696,0.388711154,-0.358137429,2.223498821,0.775616705,0.188368261,-0.644769013,-1.069512844,-0.905712605,0.900476098,-0.38177529,-0.03500979,-0.543170989,0.120892353,-0.062949739,-0.304935992,0.096775182,-0.943749309,-0.609500408,-0.022598904,-0.324629605,0.056556694,-0.752010047,-0.453540385,1.276312232,,0.797379732,0.288204551,-0.211290792,1.354171753,0.711161733,1.627537251,1.187162042,-0.844905257,0.097123951,-0.368666708,0.789642274,0.084697388,-0.407924414,-2.874439716,-3.906919479,-2.169924974,-1.938197613,-0.66402173,-7.78E-04,-0.4066917,-0.651744962,-2.046673298,0.427052468,0.539399862,0.200103506,-0.116562232,-0.144994065,-1.330175161,1.032922626,0.441282392,-0.222526595,-0.005247438,6_24,171,"{""type"":""Point"",""coordinates"":[-72.2423153223757,42.43322032098895]}"
000000000000000000a5,-2.356632948,0.425025851,0.195734233,0.668598831,0.458666116,-0.047717642,0.265475333,0.706477523,-0.041823052,-1.48760426,,1.445841789,,,,0.92634213,,0.551903188,0.290725172,,1.764543414,1.045880914,0.958692789,0.912404299,0.78095746,0.67797637,,0.291359603,0.223952845,-0.387753934,0.906138659,1.337721348,1.278501391,1.183091164,0.950706065,-0.51920414,0.301454037,0.296841592,,0.455209553,-1.804732323,0.289238065,0.136230603,0.718573153,0.846658051,,0.255664885,-0.237580389,0.037410673,0.568817377,-0.887916744,0.923458278,-0.378508121,,-0.851254761,-0.19391343,-0.52006495,-0.403111249,-0.017872686,-0.201773718,-0.622832894,0.947927356,1.098847508,1.026313663,0.781948268,0.362277329,1.53385067,0.996467471,0.491836101,0.287607491,2.588623285,2.565160275,0.712221563,0.764574885,-0.568950057,1.903519392,0.843319118,0.236273155,-0.313893408,-1.1616956,-1.560457587,0.653820097,-0.450992674,-0.199343607,-0.441874325,-0.948228002,-0.052330628,-0.408905894,0.457706988,-1.246270537,-0.874022722,0.085582383,-0.321195722,0.004536444,-0.784462094,-0.66443038,1.30214262,0.391211897,1.296350956,0.715010285,0.630200744,,0.847868919,1.679847956,1.148562908,-0.535016716,0.291162491,-0.261366099,1.009991765,1.101457,-0.950925827,-3.566107512,-4.382025719,-2.472523451,-2.140662909,-0.606881738,0.435342342,0.020942945,0.09624248,-1.689407706,-0.19759731,0.587475479,0.040160995,0.127182603,0.220328227,-1.229225755,0.617047906,,0.141242325,-0.159058332,6_28,172,"{""type"":""Point"",""coordinates"":[-72.24375115291491,42.432359714485635]}"
000000000000000000a6,-2.527403593,0.363505453,-0.140676618,0.461039782,0.230465144,0.114305601,0.592310429,0.561298251,0.17211844,-1.762896419,,1.634083152,,,,0.070625573,,0.548969388,0.357457757,0.903588712,-0.103716679,1.099123955,0.220735639,0.567159057,0.637467623,-1.145830154,,0.2979877,0.157114699,-0.24261795,-0.858549595,0.576689005,0.775882661,0.95967108,0.574754655,-1.381081462,0.171732485,0.30180046,,0.358475,-2.327424288,-0.392162532,-0.410131276,-0.370751083,-0.297712803,,0.061095625,-0.284223944,-0.217933804,0.592739999,-1.179784298,0.849675059,0.268025041,0.489275247,0.041531138,0.08737912,0.594071686,-0.130584598,-0.312830418,-1.391119361,-0.741752684,1.119793177,1.224413157,0.765068352,0.759262264,0.283161908,1.334113002,-0.581463277,0.569744706,0.116110377,2.560371637,2.659206867,0.513690531,0.290780991,0.191747457,1.95791626,1.142061234,0.846886635,-0.006323775,-0.424127877,-1.952464819,0.44038415,-0.193660289,-0.30768314,-0.154334456,-1.404798746,-0.739830315,-0.980234683,0.348236978,-1.091891527,-1.680070758,-0.050516229,-0.097636476,-0.026658997,-0.727995455,-1.012004852,0.812858462,0.143153533,0.714122832,0.287873447,0.980990112,,-0.270828694,0.811480284,0.473890364,-1.250578403,-3.24218297,-3.892674208,-1.745425224,-1.89215982,-1.071123838,-1.96974802,-2.464137316,-1.913202763,-2.19533205,-0.688796461,-0.071086042,-0.514690101,0.133148059,-0.547965944,-0.360286117,0.43432349,0.062833361,0.104591019,0.144141361,-0.404616058,0.924185932,0.836047828,0.553049386,0.10287258,6_29,173,"{""type"":""Point"",""coordinates"":[-72.23529223821652,42.43077227451061]}"
000000000000000000a7,-2.745635748,0.173201233,-0.078666188,0.322981447,0.822189093,0.114945836,0.159853682,0.143093169,0.03305253,-1.692629457,,1.076688051,,,,0.399288118,,0.105827413,-0.030651949,0.701839685,0.388323694,1.573481083,0.623514473,0.984752119,0.848513782,-0.822100163,,0.834240139,0.331414163,0.186391711,-0.543650806,0.866903067,0.755531788,0.827196896,0.378107101,-1.639217734,0.199853241,0.086199112,,0.155145034,-2.897733927,-0.151346922,0.01307798,0.041957404,0.304298937,,,0.077879079,-0.297064185,0.633983016,-1.884286642,0.973412514,0.138598904,0.375179708,-0.01821216,-0.487154245,-0.430503666,-0.093388408,-0.134353399,0.185492441,-0.458746254,1.043662667,1.543874383,1.038450122,0.607384086,0.819789469,1.280165076,0.944602609,-0.388670653,0.00334593,2.682465792,2.595111132,0.453220814,1.034237146,0.104839183,2.027483225,1.027609348,0.632331908,0.317387879,-0.385239601,-1.222492218,0.592722416,-0.068558939,0.307379842,-0.208156154,,-0.212173164,-0.189300448,0.280764371,-0.725914717,-1.86431098,0.580602169,0.034802251,0.171615928,-0.54017204,-0.917903185,1.268711209,0.389050812,0.834732234,0.623846531,0.179547414,0.69567287,0.190882593,1.03122437,0.408041477,-0.712331533,-2.073107958,-2.742162228,-0.976401448,-1.040112853,-0.480577111,-1.295095205,-1.754457593,-1.616135597,-1.342481971,-0.514749885,0.305415809,-0.295401335,0.710954189,-1.085526705,-0.595766366,0.237020954,-0.087308705,0.209393024,-0.543089151,-1.023472309,1.461192966,-0.284695923,-0.34033218,-0.644476831,6_33,174,"{""type"":""Point"",""coordinates"":[-72.23856521838975,42.42984032239043]}"
000000000000000000a8,-2.10551405,0.643877745,0.349804908,0.456210911,0.973513544,0.385913849,0.754458129,0.666248024,0.319183916,-1.029127598,,1.632836103,,,,0.232239082,,0.644503653,0.328171968,0.755478799,1.24000442,0.960898936,0.290535271,0.813024938,1.136414886,0.10342855,,0.262170404,0.559540689,0.116654232,-0.241461381,0.853448987,0.844659269,1.02242589,0.419530749,-2.237963438,0.22156018,-0.425576538,1.268473506,1.021741033,-3.344179392,-0.566994369,-0.218467101,-0.404317886,-0.081659384,,0.605348647,0.197974831,-0.1233937,0.818052649,-1.749491453,1.172675967,0.28988117,,0.294400662,0.923059046,-0.376963466,-0.108015917,0.136228353,-0.609959185,-0.251414806,1.221638441,1.198251247,0.399526656,0.658766747,0.630468965,1.622539401,0.736546993,0.670807719,0.437041402,2.891211033,2.338706255,0.316543192,0.348082274,0.125086725,1.61265552,0.963190556,0.375205427,-0.104237981,-0.176559567,-1.215620637,0.768268645,-0.398621291,-0.604763865,-0.42558533,-1.12606132,-0.101227805,-0.404755652,0.142307729,-0.623947322,-0.721711814,0.00834817,-0.057667024,0.345386446,-0.496106654,-0.757437646,1.170192599,,0.671864152,0.379256368,-0.593023062,0.518194556,0.452338874,1.017558217,0.743702471,-1.269526005,-1.321141481,-2.304404259,-0.567541778,-0.725885689,-0.630235314,-1.006823421,-1.876251578,-1.224910975,-1.398522377,-0.535589159,0.290558964,-0.556378305,-0.650833309,-0.579926789,0.275956839,0.735444784,-0.098711863,-0.075063966,-0.164602861,-0.978223324,1.383675694,0.335050225,0.26393041,0.058446534,6_35,175,"{""type"":""Point"",""coordinates"":[-72.2342978586816,42.431989609098196]}"
000000000000000000a9,-2.750395775,-0.029484769,-0.129937336,0.278526902,0.20802322,-0.229816228,0.304672599,0.427953511,0.028520295,0.26169306,,1.552314162,,,,0.375571311,,0.603789389,0.029111659,,1.446341753,0.757353544,1.228403211,1.279292107,1.622835398,0.147136539,,0.617800832,0.628627062,0.273201525,-0.08904063,1.45959866,1.205376506,1.289255142,0.630493402,-0.889746308,0.373015016,0.359283209,,0.58489114,-2.265596867,-0.036200564,-0.403723478,-0.053924106,0.28126201,,0.117431879,0.110247992,-0.114109226,0.553557813,-1.724720955,0.654552937,-0.048884854,,-0.636768997,0.284098029,0.274587274,-0.055968046,0.619478881,-0.226047724,-1.280523896,0.519704938,0.390422732,0.471876502,0.597170889,-0.513430119,1.386440039,0.701229155,0.647685051,0.213025481,2.585834503,2.70411849,0.751635969,0.843659937,0.112066627,1.821884394,1.35220015,0.928565264,0.383641839,-0.181699052,-1.394965649,1.200735092,0.099169381,0.374380738,-0.077224858,-0.968453705,0.232631564,-0.186753735,0.175555512,-0.153542995,-1.050642729,0.695576847,0.018305393,0.465207309,0.100854598,-1.581760764,0.863534153,-0.141363934,0.950282037,-0.360210091,-0.455288678,,0.620848775,0.650886059,0.45179522,-1.789351225,-1.480236769,-2.537409782,-0.74124825,-0.728608131,-1.177476048,-1.933976293,-3.302581072,-2.256336451,-2.399610043,-0.52636677,0.83251524,-0.114576221,-0.824788868,-0.313029438,0.670670629,0.930413365,0.520539224,0.436731786,0.614047587,-0.930922866,2.337975502,0.859335184,0.853100538,0.263662726,6_37,176,"{""type"":""Point"",""coordinates"":[-72.24709993780604,42.433590426376384]}"
000000000000000000aa,-2.204574585,0.280107766,-0.215552658,0.252891392,0.934831083,-0.178532198,0.469016999,0.677413404,0.243465364,0.425620079,,1.692636013,,,,0.895159304,,0.574008286,0.715921164,,0.826463938,1.625880361,0.699423552,1.187742233,1.018509507,-0.324801683,,0.660873234,0.411124259,-0.048860945,-0.811452508,1.202445865,0.883191586,0.463769943,0.387522906,-1.398838162,-0.018509794,0.105418958,,0.195429638,-2.46599102,-0.576018333,-0.321219772,0.332687527,0.46583429,,0.02125675,-0.158947527,-0.689490736,0.12100175,-1.827919126,0.61856699,0.255065054,-0.859866261,-0.534750462,-0.35000971,-0.779211462,-0.35772571,0.125451103,-0.665665746,-2.432700157,-0.640864015,-0.608051062,-0.862724364,-1.572246194,-0.232628897,1.021530747,0.994885683,0.816751301,-0.23211199,1.993452072,,2.483173847,0.870872378,-0.15034923,2.694007158,3.483751774,2.407549143,0.955756485,-0.144273654,-0.256368428,2.461255312,1.918866754,0.736216962,0.173212826,,2.433186054,,0.968276024,1.187686205,0.315043509,1.29146409,-2.627964497,1.001636744,0.112880878,-0.541849732,2.036763906,0.187793717,0.952881753,0.58561939,-0.351286471,0.004273694,0.0381874,0.138196141,0.190710276,-1.571509004,-1.496868491,-2.351705313,-0.769951761,-0.630559802,-0.674546838,-0.898215294,-1.18538475,-1.302844167,-1.283706427,0.259979874,1.024623156,-0.237898678,-0.381876349,-0.251381069,-0.359455377,0.858051956,0.008459073,0.368173569,0.203960061,-0.803204358,1.66685915,2.033128262,1.117375851,-0.317640096,6_42,177,"{""type"":""Point"",""coordinates"":[-72.25018117663397,42.43025947788946]}"
000000000000000000ab,-0.735004187,3.28953743,4.104738235,2.162367344,3.416542292,-0.119503111,4.371777534,3.78795886,3.312388897,2.040216923,,2.946462631,,,,-0.547707558,-1.870953083,1.44246614,0.448685527,0.838320196,-0.893413723,-0.108824782,-0.905242443,-1.190853357,-1.064680696,-0.709043384,,0.323472917,0.229124323,-0.389096558,-1.364480019,-0.642778456,-0.397789568,0.131979242,-0.786759019,-1.572881818,-1.28890872,-1.314077258,,-0.915988326,-1.289859533,-0.79216814,-0.682321787,-0.750583291,0.172011271,,0.738221765,-0.737973332,-1.275604606,-0.184897959,-1.311843395,-0.016714951,-1.425975204,-1.671165824,-0.378089219,-0.259268254,0.239877984,-1.054632187,-0.81905967,-0.995829582,0.206299827,-0.262216836,-0.396163315,-1.25395298,-0.499777019,-0.081976615,0.370569617,-1.042505026,-0.951197445,-0.829254091,0.738113105,1.220597625,-1.120905995,-0.573034406,-0.502913654,0.862385511,0.397379816,-0.38991341,-1.014090419,-0.614066482,-1.155999064,0.180570528,-0.868196785,-0.849392474,-0.626475334,,-0.494992077,,-0.569496036,-0.504331708,-0.582562387,0.220913261,0.178947777,0.26057303,-0.207066923,-0.672355294,1.431161046,0.175445288,0.196911156,0.341354549,-0.213930964,1.001204491,1.021141648,0.807229042,0.776067078,-1.837792754,-0.059247084,-0.196996287,-0.116798326,0.056202192,-1.054699898,-0.426374137,-1.114943862,-0.481526136,-0.452683538,-0.400338918,0.629420519,0.464376569,1.51341176,-0.371693999,-1.107469201,0.436590642,0.335267991,0.438103586,0.822790802,-0.606537759,1.622150183,1.284585476,-0.358366281,-0.496540606,6_46,178,"{""type"":""Point"",""coordinates"":[-72.23410165823525,42.42813694578802]}"
000000000000000000ac,0.407950461,2.595789194,2.749019146,2.0735147,,0.954586387,2.549443245,2.176365376,1.587420344,0.408490092,,1.910111785,,,,0.814830899,,0.775178432,1.207941532,1.638006091,-0.373511434,0.679209709,0.046610422,0.298520535,-0.288721025,-1.413085699,,-2.2359972,0.419927448,-1.074021935,-1.424356461,-0.299587905,0.142387658,0.380719453,0.221824586,-1.279182792,-1.137608171,-0.494463384,,-1.10262835,-1.864347577,-1.457261682,-0.718181491,-1.353953958,-1.900848985,,0.275283366,-0.758101642,-0.979260504,0.192585051,-1.038765073,0.291496456,-0.660432577,-0.614986062,-0.116706714,-0.332804292,0.830661833,-0.483420461,0.187318355,-1.425273418,-0.619645357,-0.016874181,-0.066000551,-0.551497817,0.061018605,-0.42690897,-0.196324959,-0.524995208,-0.913306534,-0.880743146,1.194527984,,-0.544177949,0.065802194,-0.372523665,0.593415856,0.454120964,0.993774772,-0.606382251,-0.230512828,-0.936523974,0.661174178,-0.219221041,-0.668652713,-0.030274868,,-0.276783884,,-0.9715029,-0.317668825,-0.528891325,-0.128740892,0.586626947,0.272050887,0.012535522,-0.758220434,0.534892917,-0.390772671,0.191212669,0.485710591,-0.182667285,0.633230686,1.410541654,0.664699197,0.741512656,-0.771066189,-1.223852396,-0.826202154,-0.725448728,-0.197046295,-1.361300349,-0.415741771,-1.396263361,-0.684885681,-0.568530202,-1.124316812,-0.499563724,-0.125859872,1.673464179,-0.234514087,-1.225039124,0.318356425,-0.15384081,0.298536927,0.363907337,-0.471081555,0.673876643,0.293619245,0.812815249,,6_47,179,"{""type"":""Point"",""coordinates"":[-72.23342833397618,42.42723174827417]}"
000000000000000000ad,-1.707496762,1.257337451,1.651619315,1.169118762,1.224874854,1.102565765,2.286364794,1.271189928,0.504572749,0.626599908,,2.087193251,,,,0.81602186,0.295946658,3.034936905,0.759310186,1.359137774,0.383037776,1.401543498,0.410657525,0.565791607,0.222334683,-1.147069931,,-2.004585266,0.132416323,-0.810522854,-1.94727397,0.558633149,0.454391122,0.313894242,-0.505582035,-1.465851784,0.435671061,0.340085387,,-0.785427332,-2.774202347,-0.060933538,-0.119563155,-0.878107369,-0.517709613,,1.778660297,1.446147919,0.05002062,0.696524739,-1.372467995,2.006202698,1.289553046,1.800559044,0.126514003,1.031751752,1.674232125,1.197922111,1.162016153,-0.142818063,1.628371358,1.651385307,1.925664544,0.934087336,0.497865736,-8.45E-04,1.638100028,1.002336025,-0.361107618,0.383448899,2.314833164,2.652087927,0.732456088,0.61754787,-0.663066447,0.922563493,0.837304413,0.498713166,-0.197217733,-0.548280895,-0.7712695,0.694882154,-0.496609956,-0.741542697,-0.518098295,-0.558856487,0.409226924,0.138605148,0.653234184,-0.142287016,-0.173162475,0.902615726,0.942399502,0.737160921,0.060935713,-0.370542943,1.685294986,0.703163207,1.03600204,0.285706967,-0.087383404,1.122200012,0.862704813,1.151712179,0.500252962,-1.260150433,0.551490366,0.522171676,1.081266999,0.208536386,-0.948178709,0.047557436,-0.73711729,-0.577447057,-0.616875768,-0.860161245,1.715511084,0.093466669,1.400068045,-0.199036554,-0.091071412,0.003686591,-0.010857288,-0.040353879,0.231961861,-1.653975725,1.279159427,0.411689878,-0.555653155,-0.370996267,6_50,180,"{""type"":""Point"",""coordinates"":[-72.23544384765233,42.424739110785296]}"
